TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,VARIATION 1 TYPE,VARIATION 1 NAME,VARIATION 1 VALUES,VARIATION 2 TYPE,VARIATION 2 NAME,VARIATION 2 VALUES,SKU
"Solid Oak Mantel Beam - All Sizes, Oiled, Pre-Drilled, Free Fixings Included Fireplace Mantlepiece Wood Lintel for Log Burner Mantle Shelf","Our Oak Mantel Beams are crafted to order, thus available in a variety of sizes and lengths - shall you need custom length please send a message with your requirements. We offer three different styles of finishing: sanded, lightly worked or heavily worked.

#NAME?
#NAME?
#NAME?

WHAT YOU WILL BE RECEIVING:

#NAME?
#NAME?
#NAME?

Our products are hand planed and sanded, therefore finished size can deviate up to 1/3"".

Please note, oak beams are natural products and comes with its own cracks, shakes, splits, knocks and other individual characteristics. Changes on appearance on some small level may continue until oak has fully settled. These are not considered as defects, we trust it will add a hint of nature to your home. 

Product color is generally light oak, although it is not uncommon for it to be with some slightly darker shades.

As all beams are made to order we generally get them dispatched within 5 working days, but if you require your order before a certain date please get in touch to check we can meet your deadline prior to ordering.",20,GBP,3,"Oak_Mantle,Oak_Mantel,Lintel,Mantle_Shelf,Oak_Mantle_Beam,Oak_Mantle_Fireplace,Oak_Mantel_Beam,Mantel_Shelf,Floating_Shelf,eichenbalken,viga_madera,mensola_camino,Traditional_Beam",,https://i.etsystatic.com/19500261/r/il/73715e/5356976862/il_fullxfull.5356976862_1sow.jpg,https://i.etsystatic.com/19500261/r/il/e71a7c/5356977418/il_fullxfull.5356977418_c4jz.jpg,https://i.etsystatic.com/19500261/r/il/eb619c/7733202541/il_fullxfull.7733202541_q74f.jpg,https://i.etsystatic.com/19500261/r/il/99e2fd/3579645041/il_fullxfull.3579645041_8hz7.jpg,https://i.etsystatic.com/19500261/r/il/f6fd33/3532002852/il_fullxfull.3532002852_iwrg.jpg,https://i.etsystatic.com/19500261/r/il/c915b0/3579645035/il_fullxfull.3579645035_rjmx.jpg,https://i.etsystatic.com/19500261/r/il/f64215/1767002754/il_fullxfull.1767002754_afa6.jpg,https://i.etsystatic.com/19500261/r/il/2a5968/5405147543/il_fullxfull.5405147543_gic9.jpg,https://i.etsystatic.com/19500261/r/il/a085de/5405148585/il_fullxfull.5405148585_m1mq.jpg,https://i.etsystatic.com/19500261/r/il/95f3f3/3532033742/il_fullxfull.3532033742_e3k6.jpg,Custom Property,Beam Size (Front Side x Top Side):,"3""x4"" (7,6x10,2cm),3""x5"" (7,6x12,7cm),3""x6"" (7,6x15,2cm),4""x4"" (10,2x10,2cm),4""x5"" (10,2x12,7cm),4""x6"" (10,2x15,2cm),5""x3"" (12,7x7,6cm),5""x4"" (12,7x10,2cm),5""x5"" (12,7x12,7cm),5""x6"" (12,7x15,2cm),6""x3"" (15,2x7,6cm),6""x4"" (15,2x10,2cm),6""x5"" (15,2x12,7cm),6""x6"" (15,2x15,2cm),7""x3"" (17,8x7,6cm),7""x4"" (17,8x10,2cm),7""x5"" (17,8x12,7cm),7""x6"" (17,8x15,2cm),8""x3"" (20,3x7,6cm),8""x4"" (20,3x10,2cm),8""x5"" (20,3x12,7cm),8""x6"" (20,3x15,2cm),9""x3"" (22,9x7,6cm),9""x4"" (22,9x10,2cm),9""x5"" (22,9x12,7cm),9""x6"" (22,9x15,2cm),Sample1",Custom Property,Beam Lenght:,"3ft (91,4cm),3,5ft (106,7cm),4ft (121,9cm),4,5ft (137,2cm),5ft (152,4cm),5,5ft (167,6cm),6ft (182,9cm),6,5ft (198,1cm),Sample2",MantleBeam2
"Natural SOLID OAK Coat Rack with Shelf,  Handmade Wooden Entryway Furniture, Cast Iron Hooks, Towel hanger, Wall mounted metal retro classic","Coat Rack made from solid natural oak, with shelf and classical hooks can be perfect finishing touch to your hallway, kitchen or bathroom.
Regardless of your home decor – modern or traditional one, our classic design Coat Racks, with variety of oil colours will fit right into it. 
Our Coat Racks are handmade to order, so can be adjusted to fit your need exactly, just order a shelf which is the next size up to your needs and leave us a note on order. 

DIMENTIONS:
HIGHT: 17cm
DEPTH: 10cm
LENGHT:
2 Hooks – 40cm
3 Hooks – 52cm
4 Hooks – 64cm
5 Hooks – 76cm
6 Hooks – 88cm
7 Hooks – 98cm
8 Hooks – 110cm
9 Hooks – 120cm
10 Hooks – 130cm
11 Hooks – 140cm
12 Hooks – 150cm.

INSTALLATION:
Our Coat Rack will be supplied fully assembled. We will provide fixings suitable for solid wall.

Every Coat Rack is unique as every bit of oak is having its own character including different oak colours and small knots.",20,GBP,10,"Natural_Oak,Solid_Oak,Handmade,Coat_Rack,With_Shelf,Vintage,Entryway,Cast_Iron,Hooks,Hallway,Utility_Room,Bedroom,Bathroom",Oak,https://i.etsystatic.com/19500261/r/il/7655d5/3757368530/il_fullxfull.3757368530_t05u.jpg,https://i.etsystatic.com/19500261/r/il/67bcfd/3974253544/il_fullxfull.3974253544_egfb.jpg,https://i.etsystatic.com/19500261/r/il/c17819/3804962243/il_fullxfull.3804962243_3i3b.jpg,https://i.etsystatic.com/19500261/r/il/78c4c1/3757368514/il_fullxfull.3757368514_ng6c.jpg,https://i.etsystatic.com/19500261/r/il/071839/3999341768/il_fullxfull.3999341768_qfp6.jpg,https://i.etsystatic.com/19500261/r/il/0254c0/4046990053/il_fullxfull.4046990053_l09n.jpg,https://i.etsystatic.com/19500261/r/il/8167b8/6844682744/il_fullxfull.6844682744_59rz.jpg,https://i.etsystatic.com/19500261/r/il/7da565/6844682938/il_fullxfull.6844682938_13ku.jpg,https://i.etsystatic.com/19500261/r/il/bdbae6/7113047657/il_fullxfull.7113047657_ctt6.jpg,https://i.etsystatic.com/19500261/r/il/00b195/7065095370/il_fullxfull.7065095370_gssh.jpg,Custom Property,Size,"40cm - 2 Hooks,52cm - 3 Hooks,64cm - 4 Hooks,76cm - 5 Hooks,88cm - 6 Hooks,98cm - 7 Hooks,110cm - 8 Hooks,120cm - 9 Hooks,130cm - 10 Hooks,140cm - 11 Hooks,150cm - 12 Hooks,Colour Sample",Custom Property,Oil Colour + Hooks Colour,"Clear + Black,Clear + Gold,Clear + Old Copper,Clear + Chrome,Clear + Old Brass,Old Oak + Black,Old Oak + Gold,Old Oak + Old Copper,Old Oak + Chrome,Old Oak + Old Brass,Dark + Black,Dark + Gold,Dark + Old Copper,Dark + Chrome,Dark + Old Brass,Grey + Black,Grey + Gold,Grey + Old Copper,Grey + Chrome,Grey + Old Brass,Ligth Grey + Black,Light Grey + Gold,Light Grey+OldCopper,Light Grey + Chrome,Light Grey+Old Brass,White + Black,White + Gold,White  + Old Copper,White + Chrome,White + Old Brass",CR1
"Natural Floating Solid Oak Shelf -Custom Sizes Oiled Ready to Install, Rustic Wall Mounted Storage Wood Shelving Handcrafted Shelves Kitchen","Our Solid Oak Shelves are crafted to order, thus available in a variety of sizes and lengths - please send a message for your custom ones. To meet your custom needs we offer two different types of brackets and few oil colours.

Handmade from solid oak, this floating shelf is perfect for minimal shelf styling or cottagecore decor. Ideal for adding a warm, natural touch to any room.

WHAT YOU WILL BE RECEIVING:

- Solid Oak Shelf 40mm thick and of selected width and length.
#NAME?
#NAME?
#NAME?

Our products are hand planed and sanded, therefore finished size can deviate up to 1/4"".

Please note, oak shelves are natural products and comes with its own cracks, shakes, splits, knocks and other individual characteristics. Changes on appearance on some small level may continue until oak has fully settled. These are not considered as defects, we trust it will add a hint of nature to your home. 

Product color is generally light oak, although it is not uncommon for it to be with some slightly darker shades.

As all our products are made to order we generally get them dispatched within 5 working days, but if you require your order before a certain date please get in touch to check we can meet your deadline prior to ordering.",15,GBP,1,"Kitchen_Shelving,estante_de_roble,Solid_Oak_Shelf,Wall_Mounted_Shelves,Mantel_Mantle_Shelfs,Floating_Traditional,Living_Room_Rustic,Minimal_Styling,Neutral_Home_Decor,Aesthetic_Storage,Cottagecore_Design,Hygge_home_ideas,Handmade_Wood_wooden",,https://i.etsystatic.com/19500261/r/il/0344ee/5856416960/il_fullxfull.5856416960_r19g.jpg,https://i.etsystatic.com/19500261/r/il/2b0766/6781588374/il_fullxfull.6781588374_5wxt.jpg,https://i.etsystatic.com/19500261/r/il/77ada0/6781588964/il_fullxfull.6781588964_5zry.jpg,https://i.etsystatic.com/19500261/r/il/040302/6781588952/il_fullxfull.6781588952_1san.jpg,https://i.etsystatic.com/19500261/r/il/3f148c/5851374038/il_fullxfull.5851374038_5xt2.jpg,https://i.etsystatic.com/19500261/r/il/301d25/5904461283/il_fullxfull.5904461283_mcwl.jpg,https://i.etsystatic.com/19500261/r/il/390323/5851369910/il_fullxfull.5851369910_rseg.jpg,https://i.etsystatic.com/19500261/r/il/5bd58f/5899462565/il_fullxfull.5899462565_6k8s.jpg,https://i.etsystatic.com/19500261/r/il/999fbc/5856365264/il_fullxfull.5856365264_2fxm.jpg,https://i.etsystatic.com/19500261/r/il/927d3c/5856365258/il_fullxfull.5856365258_m45z.jpg,Custom Property,Width x Lenght (cm),"15 x 30,15 x 40,15 x 50,15 x 60,15 x 70,15 x 80,15 x 90,15 x 100,15 x 110,15 x 120,15 x 130,15 x 140,15 x 150,20 x 30,20 x 40,20 x 50,20 x 60,20 x 70,20 x 80,20 x 90,20 x 100,20 x 110,20 x 120,20 x 130,20 x 140,20 x 150,25 x 30,25 x 40,25 x 50,25 x 60,25 x 70,25 x 80,25 x 90,25 x 100,25 x 110,25 x 120,25 x 130,25 x 140,25 x 150,30 x 30,30 x 40,30 x 50,30 x 60,30 x 70,30 x 80,30 x 90,30 x 100,30 x 110,30 x 120,30 x 130,30 x 140,30 x 150,Sample 10 x 15",Custom Property,Bracket type,"Hidden fixings,Black Brackets"",""Oak Shelf1",
"Solid Oak Fireplace Beam Mantel -ALL SIZES Pre-Drilled Free Fixings, Natural Wood Mantelpiece, Wooden Lintel Mantle Shelf Log Burner Rustic","Our Oak Mantel Beams are crafted to order, thus available in a variety of sizes and lengths - shall you need custom length please send us a message with your requirements.

Add timeless elegance and natural charm to your living room decor. Perfect for cottagecore interiors or hygge home ideas, this handmade mantle piece is both functional and aesthetic.

We offer three different styles of finishing: sanded, lightly worked or heavily worked.

#NAME?
#NAME?
#NAME?

WHAT YOU WILL BE RECEIVING:

#NAME?
#NAME?
#NAME?

Our products are hand planed and sanded, therefore finished size can deviate up to 1/3"".

Please note, oak beams are natural products and comes with its own cracks, shakes, splits, knocks and other individual characteristics. Changes on appearance on some small level may continue until oak has fully settled. These are not considered as defects, we trust it will add a hint of nature to your home. 

Product color is generally light oak, although it is not uncommon for it to be with some slightly darker shades.

As all beams are made to order we generally get them dispatched within 5 working days, but if you require your order before a certain date please get in touch to check we can meet your deadline prior to ordering.",20,GBP,5,"Floating_Shelf,viga_madera,traditional_beam,Solid_Oak_Mantel,Natural_Wood_Mantle,Traditional_Lintel,Fireplace_beam,Living_Room_Shelving,wooden_decor,timeless_elegance,cottagecore_interior,hygge_home_ideas,eichenbalken_boho",,https://i.etsystatic.com/19500261/r/il/223338/5806464710/il_fullxfull.5806464710_klry.jpg,https://i.etsystatic.com/19500261/r/il/c5c61e/7733198667/il_fullxfull.7733198667_6917.jpg,https://i.etsystatic.com/19500261/r/il/99e2fd/3579645041/il_fullxfull.3579645041_8hz7.jpg,https://i.etsystatic.com/19500261/r/il/f6fd33/3532002852/il_fullxfull.3532002852_iwrg.jpg,https://i.etsystatic.com/19500261/r/il/c915b0/3579645035/il_fullxfull.3579645035_rjmx.jpg,https://i.etsystatic.com/19500261/r/il/65ca21/8039748806/il_fullxfull.8039748806_dk3m.jpg,https://i.etsystatic.com/19500261/r/il/06318a/5806466404/il_fullxfull.5806466404_5hol.jpg,https://i.etsystatic.com/19500261/r/il/917c2f/5854551865/il_fullxfull.5854551865_d81j.jpg,https://i.etsystatic.com/19500261/r/il/70c4e6/3699940910/il_fullxfull.3699940910_mqgq.jpg,https://i.etsystatic.com/19500261/r/il/1307ea/5806468446/il_fullxfull.5806468446_1xog.jpg,Custom Property,Beam Size (Front Side x Top Side):,"3""x4"" (7,6x10,2cm),3""x5"" (7,6x12,7cm),3""x6"" (7,6x15,2cm),4""x4"" (10,2x10,2cm),4""x5"" (10,2x12,7cm),4""x6"" (10,2x15,2cm),5""x3"" (12,7x7,6cm),5""x4"" (12,7x10,2cm),5""x5"" (12,7x12,7cm),5""x6"" (12,7x15,2cm),6""x3"" (15,2x7,6cm),6""x4"" (15,2x10,2cm),6""x5"" (15,2x12,7cm),6""x6"" (15,2x15,2cm),7""x3"" (17,8x7,6cm),7""x4"" (17,8x10,2cm),7""x5"" (17,8x12,7cm),7""x6"" (17,8x15,2cm),8""x3"" (20,3x7,6cm),8""x4"" (20,3x10,2cm),8""x5"" (20,3x12,7cm),8""x6"" (20,3x15,2cm),9""x3"" (22,9x7,6cm),9""x4"" (22,9x10,2cm),9""x5"" (22,9x12,7cm),9""x6"" (22,9x15,2cm),Sample1",Custom Property,Beam Lenght:,"3ft (91,4cm),3,5ft (106,7cm),4ft (121,9cm),4,5ft (137,2cm),5ft (152,4cm),5,5ft (167,6cm),6ft (182,9cm),6,5ft (198,1cm),Sample2",MantleBeam4
"Natural SOLID OAK Coat Rack with Shelf,  Handmade Wooden Entryway Rail, Cast Iron Hooks, Towel hanger, Wall mounted Furniture retro classic","Coat Rack made from solid natural oak, with shelf and classical hooks can be perfect finishing touch to your hallway, kitchen or bathroom.
Regardless of your home decor – modern or traditional one, our classic design Coat Racks, with variety of oil colours will fit right into it. 
Our Coat Racks are handmade to order, so can be adjusted to fit your need exactly, just order a shelf which is the next size up to your needs and leave us a note on order. 

DIMENTIONS:
HIGHT: 17cm
DEPTH: 10cm
LENGHT:
2 Hooks – 40cm
3 Hooks – 52cm
4 Hooks – 64cm
5 Hooks – 76cm
6 Hooks – 88cm
7 Hooks – 98cm
8 Hooks – 110cm
9 Hooks – 120cm
10 Hooks – 130cm
11 Hooks – 140cm
12 Hooks – 150cm.

INSTALLATION:
Our Coat Rack will be supplied fully assembled. We will provide fixings suitable for solid wall.

Every Coat Rack is unique as every bit of oak is having its own character including different oak colours and small knots.",20,GBP,3,"Natural_Oak,Solid_Oak,Handmade,Coat_Rack,With_Shelf,Vintage,Entryway,Cast_Iron,Hooks,Hallway,Utility_Room,Bedroom,Bathroom",Oak,https://i.etsystatic.com/19500261/r/il/4181fc/6844745214/il_fullxfull.6844745214_1ndc.jpg,https://i.etsystatic.com/19500261/r/il/7655d5/3757368530/il_fullxfull.3757368530_t05u.jpg,https://i.etsystatic.com/19500261/r/il/67bcfd/3974253544/il_fullxfull.3974253544_egfb.jpg,https://i.etsystatic.com/19500261/r/il/78c4c1/3757368514/il_fullxfull.3757368514_ng6c.jpg,https://i.etsystatic.com/19500261/r/il/071839/3999341768/il_fullxfull.3999341768_qfp6.jpg,https://i.etsystatic.com/19500261/r/il/0254c0/4046990053/il_fullxfull.4046990053_l09n.jpg,https://i.etsystatic.com/19500261/r/il/cf98fb/6844684816/il_fullxfull.6844684816_cv5l.jpg,https://i.etsystatic.com/19500261/r/il/cd10c8/6892660001/il_fullxfull.6892660001_kacs.jpg,https://i.etsystatic.com/19500261/r/il/f7c6f5/7956647042/il_fullxfull.7956647042_kqm8.jpg,https://i.etsystatic.com/19500261/r/il/f21b33/7956647254/il_fullxfull.7956647254_3gp6.jpg,Custom Property,Size,"40cm - 2 Hooks,52cm - 3 Hooks,64cm - 4 Hooks,76cm - 5 Hooks,88cm - 6 Hooks,98cm - 7 Hooks,110cm - 8 Hooks,120cm - 9 Hooks,130cm - 10 Hooks,140cm - 11 Hooks,150cm - 12 Hooks,Colour Sample",Custom Property,Oil Colour + Hooks Colour,"Clear + Black,Clear + Gold,Clear + Old Copper,Clear + Chrome,Clear + Old Brass,Old Oak + Black,Old Oak + Gold,Old Oak + Old Copper,Old Oak + Chrome,Old Oak + Old Brass,Dark + Black,Dark + Gold,Dark + Old Copper,Dark + Chrome,Dark + Old Brass,Grey + Black,Grey + Gold,Grey + Old Copper,Grey + Chrome,Grey + Old Brass,Ligth Grey + Black,Light Grey + Gold,Light Grey+OldCopper,Light Grey + Chrome,Light Grey+Old Brass,White + Black,White + Gold,White + Old Copper,White + Chrome,White + Old Brass",CR8
"SOLID OAK Coat Rack with Shelf, Handmade Wooden Entryway Furniture Cast Iron Hooks, Towel Hanger Wall mounted, rail hook porte manteau mural","Coat Rack made from solid natural oak, with shelf and classical hooks can be perfect finishing touch to your hallway, kitchen or bathroom.
Regardless of your home decor – modern or traditional one, our classic design Coat Racks, with variety of oil colours will fit right into it. 
Our Coat Racks are handmade to order, so can be adjusted to fit your need exactly, just order a shelf which is the next size up to your needs and leave us a note on order. 

DIMENTIONS:
HIGHT: 17cm
DEPTH: 10cm
LENGHT:
2 Hooks – 40cm
3 Hooks – 52cm
4 Hooks – 64cm
5 Hooks – 76cm
6 Hooks – 88cm
7 Hooks – 98cm
8 Hooks – 110cm
9 Hooks – 120cm
10 Hooks – 130cm
11 Hooks – 140cm
12 Hooks – 150cm.

INSTALLATION:
Our Coat Rack will be supplied fully assembled. We will provide fixings suitable for solid wall.

Every Coat Rack is unique as every bit of oak is having its own character including different oak colours and small knots.",20,GBP,8,"Natural_Oak,Solid_Oak,Handmade,Coat_Rack,With_Shelf,Entryway,Cast_Iron,Hooks,Hallway,Utility_Room,Bedroom,Bathroom,Wall_mounted","Wood,Cast iron,Oak",https://i.etsystatic.com/19500261/r/il/2de777/6179520959/il_fullxfull.6179520959_14qf.jpg,https://i.etsystatic.com/19500261/r/il/ccd724/6131412436/il_fullxfull.6131412436_rqp8.jpg,https://i.etsystatic.com/19500261/r/il/479e69/3974419736/il_fullxfull.3974419736_904t.jpg,https://i.etsystatic.com/19500261/r/il/324053/3974417878/il_fullxfull.3974417878_cfkl.jpg,https://i.etsystatic.com/19500261/r/il/fcfbc8/4046996691/il_fullxfull.4046996691_b9so.jpg,https://i.etsystatic.com/19500261/r/il/070fb0/4046997037/il_fullxfull.4046997037_80c2.jpg,https://i.etsystatic.com/19500261/r/il/ab6bb9/6892672559/il_fullxfull.6892672559_m1b5.jpg,https://i.etsystatic.com/19500261/r/il/aa6915/6844696912/il_fullxfull.6844696912_m7bk.jpg,https://i.etsystatic.com/19500261/r/il/600bc0/8005049807/il_fullxfull.8005049807_9pkl.jpg,https://i.etsystatic.com/19500261/r/il/9dbad2/7957090514/il_fullxfull.7957090514_kthn.jpg,Custom Property,Size,"40cm - 2 Hooks,52cm - 3 Hooks,64cm - 4 Hooks,76cm - 5 Hooks,88cm - 6 Hooks,98cm - 7 Hooks,110cm - 8 Hooks,120cm - 9 Hooks,130cm - 10 Hooks,140cm - 11 Hooks,150cm - 12 Hooks,Colour Sample",Custom Property,Oil Colour + Hooks Colour,"Clear Oil + Black,Clear + Gold,Clear + Old Copper,Clear Oil + Chrome,Clear + Old Brass,Old Oak + Black,Old Oak + Gold,Old Oak + Old Copper,Old Oak + Chrome,Old Oak + Old Brass,Dark + Black,Dark + Gold,Dark + Old Copper,Dark + Chrome,Dark + Old Brass,Grey + Black,Grey + Gold,Grey + Old Copper,Grey + Chrome,Grey + Old Brass,Light Grey + Black,Light Grey + Gold,Light Grey+OldCopper,Light Grey + Chrome,Light Grey+Old Brass,White + Black,White + Chrome,White + Gold,White + Old Copper,White + Old Brass",CR4
Solid Oak Mantel Beam -All Sizes Oiled Pre-Drilled Free Fixings Fireplace Mantelpiece Wood Lintel Log Burner Mantle Shelf Rustic Wooden Aged,"Our Oak Mantel Beams are crafted to order, thus available in a variety of sizes and lengths - shall you need custom length please send a message with your requirements. We offer three different styles of finishing: sanded, lightly worked or heavily worked.

#NAME?
#NAME?
#NAME?

WHAT YOU WILL BE RECEIVING:

#NAME?
#NAME?
#NAME?

Our products are hand planed and sanded, therefore finished size can deviate up to 1/3"".

Please note, oak beams are natural products and comes with its own cracks, shakes, splits, knocks and other individual characteristics. Changes on appearance on some small level may continue until oak has fully settled. These are not considered as defects, we trust it will add a hint of nature to your home. 

Product color is generally light oak, although it is not uncommon for it to be with some slightly darker shades.

As all beams are made to order we generally get them dispatched within 5 working days, but if you require your order before a certain date please get in touch to check we can meet your deadline prior to ordering.",20,GBP,12,"Oak_Mantle,Oak_Mantel,Lintel,Mantle_Shelf,Oak_Mantle_Beam,Oak_Mantel_Fireplace,Oak_Mantel_Beam,Mantel_Shelf,Floating_Shelf,eichenbalken,viga_madera,Traditional_Beam,mensola_camino",,https://i.etsystatic.com/19500261/r/il/be99d1/5356975516/il_fullxfull.5356975516_72tx.jpg,https://i.etsystatic.com/19500261/r/il/4a6140/7733199949/il_fullxfull.7733199949_l6dy.jpg,https://i.etsystatic.com/19500261/r/il/bf4fa3/5405142725/il_fullxfull.5405142725_68fh.jpg,https://i.etsystatic.com/19500261/r/il/c2ba53/5405143443/il_fullxfull.5405143443_c4jz.jpg,https://i.etsystatic.com/19500261/r/il/99e2fd/3579645041/il_fullxfull.3579645041_8hz7.jpg,https://i.etsystatic.com/19500261/r/il/f6fd33/3532002852/il_fullxfull.3532002852_iwrg.jpg,https://i.etsystatic.com/19500261/r/il/c915b0/3579645035/il_fullxfull.3579645035_rjmx.jpg,https://i.etsystatic.com/19500261/r/il/f64215/1767002754/il_fullxfull.1767002754_afa6.jpg,https://i.etsystatic.com/19500261/r/il/05a798/5356973874/il_fullxfull.5356973874_gic9.jpg,https://i.etsystatic.com/19500261/r/il/5874c4/5405144225/il_fullxfull.5405144225_m1mq.jpg,Custom Property,Beam Size (Front Side x Top Side):,"3""x4"" (7,6x10,2cm),3""x5"" (7,6x12,7cm),3""x6"" (7,6x15,2cm),4""x4"" (10,2x10,2cm),4""x5"" (10,2x12,7cm),4""x6"" (10,2x15,2cm),5""x3"" (12,7x7,6cm),5""x4"" (12,7x10,2cm),5""x5"" (12,7x12,7cm),5""x6"" (12,7x15,2cm),6""x3"" (15,2x7,6cm),6""x4"" (15,2x10,2cm),6""x5"" (15,2x12,7cm),6""x6"" (15,2x15,2cm),7""x3"" (17,8x7,6cm),7""x4"" (17,8x10,2cm),7""x5"" (17,8x12,7cm),7""x6"" (17,8x15,2cm),8""x3"" (20,3x7,6cm),8""x4"" (20,3x10,2cm),8""x5"" (20,3x12,7cm),8""x6"" (20,3x15,2cm),9""x3"" (22,9x7,6cm),9""x4"" (22,9x10,2cm),9""x5"" (22,9x12,7cm),9""x6"" (22,9x15,2cm),Sample1",Custom Property,Beam Lenght:,"3ft (91,4cm),3,5ft (106,7cm),4ft (121,9cm),4,5ft (137,2cm),5ft (152,4cm),5,5ft (167,6cm),6ft (182,9cm),6,5ft (198,1cm),Sample2",MantleBeam1
"Natural SOLID OAK Coat Rack with Shelf,  Handmade Wooden Entryway Furniture, Cast Iron Hooks, Towel hanger, Wall mounted metal retro classic","Coat Rack made from solid natural oak, with shelf and classical hooks can be perfect finishing touch to your hallway, kitchen or bathroom.
Regardless of your home decor – modern or traditional one, our classic design Coat Racks, with variety of oil colours will fit right into it. 
Our Coat Racks are handmade to order, so can be adjusted to fit your need exactly, just order a shelf which is the next size up to your needs and leave us a note on order. 

DIMENTIONS:
HIGHT: 17cm
DEPTH: 10cm
LENGHT:
2 Hooks – 40cm
3 Hooks – 52cm
4 Hooks – 64cm
5 Hooks – 76cm
6 Hooks – 88cm
7 Hooks – 98cm
8 Hooks – 110cm
9 Hooks – 120cm
10 Hooks – 130cm
11 Hooks – 140cm
12 Hooks – 150cm.

INSTALLATION:
Our Coat Rack will be supplied fully assembled. We will provide fixings suitable for solid wall.

Every Coat Rack is unique as every bit of oak is having its own character including different oak colours and small knots.",20,GBP,11,"Natural_Oak,Solid_Oak,Handmade,Coat_Rack,With_Shelf,Vintage,Entryway,Cast_Iron,Hooks,Hallway,Utility_Room,Bedroom,Bathroom",Oak,https://i.etsystatic.com/19500261/r/il/05daa2/6179541575/il_fullxfull.6179541575_gclc.jpg,https://i.etsystatic.com/19500261/r/il/67bcfd/3974253544/il_fullxfull.3974253544_egfb.jpg,https://i.etsystatic.com/19500261/r/il/c17819/3804962243/il_fullxfull.3804962243_3i3b.jpg,https://i.etsystatic.com/19500261/r/il/78c4c1/3757368514/il_fullxfull.3757368514_ng6c.jpg,https://i.etsystatic.com/19500261/r/il/071839/3999341768/il_fullxfull.3999341768_qfp6.jpg,https://i.etsystatic.com/19500261/r/il/0254c0/4046990053/il_fullxfull.4046990053_l09n.jpg,https://i.etsystatic.com/19500261/r/il/b31d7c/6844686554/il_fullxfull.6844686554_nfgm.jpg,https://i.etsystatic.com/19500261/r/il/b5198d/6844686876/il_fullxfull.6844686876_arhf.jpg,https://i.etsystatic.com/19500261/r/il/6533a5/8004593295/il_fullxfull.8004593295_d46m.jpg,https://i.etsystatic.com/19500261/r/il/39b9e6/7956633644/il_fullxfull.7956633644_qorl.jpg,Custom Property,Size,"40cm - 2 Hooks,52cm - 3 Hooks,64cm - 4 Hooks,76cm - 5 Hooks,88cm - 6 Hooks,98cm - 7 Hooks,110cm - 8 Hooks,120cm - 9 Hooks,130cm - 10 Hooks,140cm - 11 Hooks,150cm - 12 Hooks,Colour Sample",Custom Property,Oil Colour + Hooks Colour,"Clear + Black,Clear + Gold,Clear + Old Copper,Clear + Chrome,Clear + Old Brass,Old Oak + Black,Old Oak + Gold,Old Oak + Old Copper,Old Oak + Chrome,Old Oak + Old Brass,Dark + Black,Dark + Gold,Dark + Old Copper,Dark + Chrome,Dark + Old Brass,Grey + Black,Grey + Gold,Grey + Old Copper,Grey + Chrome,Grey + Old Brass,Ligth Grey + Black,Light Grey + Gold,Light Grey+OldCopper,Light Grey + Chrome,Light Grey+Old Brass,White + Black,White + Gold,White + Old Copper,White + Chrome,White + Old Brass",CR5
